pers_id,comp_id,join_date
500d8129-cd27-46a7-ade7-dc502f395b4d,13c3c3d7-e9bc-490b-8d50-d3ccf585a429,2024-07-09
860ced0a-a89e-4b17-b11e-9c130c4fe9f5,2d4aa602-4513-4a29-9def-2eca0f9f0ae3,2020-12-18
d35f95fa-57f1-4753-a4e5-c71f5b3b14e4,2cf55dbf-5114-4848-8644-84cda9c11e8b,2023-03-17
17f62844-0fe4-4b26-94db-55c6d83e5764,c938955e-3fe6-4f07-8758-205c4c57cd7c,2021-11-15
a7ff642a-d6f9-47b8-a0e5-f6d59274c50a,32a96234-8876-4bd1-8456-c6bd609cc277,2020-08-11
c51c22be-dcd9-4a68-b0e7-45083cce54a4,8f02ec54-42c0-4711-838b-a40332880502,2020-08-22
4f4152d8-6de8-44d0-8d81-a671ce558a67,1cfd4fa4-0ddf-4345-9358-118b8300c8a0,2021-08-20
d27cbdb1-f578-4eac-984f-d3081216f409,15bc6c58-074c-48cb-b1d6-33f00742833b,2020-12-29
f45f0f38-2390-4d53-b61f-4b100b51f0b1,a049f4b2-5af8-47f7-b11f-c8817e614256,2021-07-20
b8209a1c-20a3-4256-8fad-857262e39bb3,68bfc36d-77bd-49fc-b491-a3e85f6c662d,2023-12-08
9cb33ec6-db1b-4f1c-b414-b3c8b16cfdc7,bdba3dc5-fc4f-496b-80a4-bfd956e110fa,2022-05-05
bd21df18-6bde-4652-a45e-bcbaa050074a,f59aaa61-80c5-4a4f-bd08-1d0dfce83699,2021-07-29
c6ebfae7-ae1e-4db9-b2bc-186bbf11f2e9,56df1a55-963a-46b1-b94d-e2915654ebe6,2021-11-03
34227897-2b7c-4ec7-8042-7685718eed61,3cfb77af-42aa-4823-8193-ecc229bd7a69,2025-02-24
236bd10f-6d1e-4633-b8ea-7d292e19bef0,7c9c6f81-697c-46bc-a8b5-4e4a28fe0a66,2021-05-18
cd2f3bec-3526-456d-9642-09e832ff842b,398030a0-adaf-404a-8f48-95ad2e2fa138,2020-05-14
860ced0a-a89e-4b17-b11e-9c130c4fe9f5,a7f1e2f8-15c3-46fa-a53c-1bece9b09420,2022-06-04
2943fabe-074c-4862-8067-842712c0ee62,14ee841a-16b1-4e7c-872b-a4e3ad853e28,2023-11-30
08785e2c-ccab-4980-acb3-fc23b94a8bce,8a0d9c33-4153-45b2-b0fe-5626a89bdd37,2021-12-10
5af96e29-a413-4717-bf08-e08f1cdd8b73,7c9c6f81-697c-46bc-a8b5-4e4a28fe0a66,2020-04-26
ce394707-0660-4616-b3ef-7074f9c4e13c,96680ace-b643-49da-bb8f-a2417c744b7f,2022-04-13
737007f1-1e82-4508-8277-91a35fd9a5a2,b4b900b2-80fd-42ca-b90f-85f58922260a,2021-04-21
b7306a5d-a505-47a9-85fb-731fc558046c,749f5c47-5b29-4560-bae6-5ae1312d2932,2023-02-16
8d7b2a64-3116-45d7-8ea9-48796e0f2471,a3deca33-2632-49f7-91b4-a00457bddfb8,2023-06-22
c68127b0-3d32-4fd0-b318-a58a525181c2,e892a90b-5c5a-4522-a400-c27f64ebf9b6,2020-08-16
3bf371e4-d4a0-428a-9ac9-a94203d9ac30,e8b41227-4e0c-43ab-b510-7d0e4c339114,2024-02-03
723d46d8-d9a3-4415-8142-7c15c476cbde,6376f019-14aa-4d82-97c0-dbd360210d1b,2023-08-27
b09c7951-57d5-4999-943b-4bc3639395b3,32fc4d49-b3ea-4573-8b9b-75fb667a2c3b,2020-06-09
80d8941b-9720-4d7b-9376-5910bd7f486a,9e24d808-9ab1-4a08-8d4b-d360610915c8,2022-02-01
1b433906-44ce-4fa1-a0b3-085b3ccbe0c2,de779167-cc3e-4460-a2fa-2a9ed462056f,2023-10-27
94deb44c-63b5-4c69-972e-113aad546279,612b76bc-5c51-4cdb-b861-31bb1c5a8ac9,2024-04-12
ba6c4400-f956-494b-b7ec-aa8e75ff4e5e,2df295e5-ea05-4970-8e78-9005fa6efc42,2022-04-21
339b7222-dc86-4d93-baf9-dbf6970efe16,3f4b6b52-29ea-4dbd-89c5-a9d37d9d47ee,2023-10-07
acc81182-7902-4398-bd44-e03ee16b148f,a6dd8e69-53fc-4acc-a261-835477bff13e,2022-03-09
e3260821-1bc0-4136-bc39-10f843cfe62b,82342e3c-4de2-4e86-854d-4d135f03853e,2022-02-10
304c64fa-6b33-456f-a7f5-e89607782642,ff90a7be-1240-4c13-bf55-db568b20b345,2021-11-16
69a18dbf-c5ea-44fb-939c-4cfefe90ce53,e61ac326-3ca3-404e-88fe-0fda0c0302e0,2024-02-03
316f6765-d8a8-4a65-ac45-eaa1ca6a30ca,13056af5-e11a-44bf-8223-94a47a58ecb0,2024-01-08
e1829dcc-ade8-41ee-8aab-71eeaa2e6662,ac74cb97-dddc-40c9-aff5-563dbd78a85e,2024-01-09
be8cfa70-7f90-4f67-9eb9-eebfbeed4821,d1b609c8-cb2f-4663-aa87-f4536117d656,2022-02-23
47983946-1dff-4243-944e-b717efd8b05c,08881a2b-80b7-41dc-9be5-12640d37eb05,2022-04-08
2a6d8c71-0014-4f57-8744-97ff2fb75abb,d1d71eba-8a67-4b84-9ff9-e70bf3104160,2024-09-24
8e3a3b59-3d68-4201-a695-55692bd55774,ce3f16ef-d208-491b-bbd8-03698143c068,2022-11-01
543b4b17-f69e-431f-b832-e4c44703a646,c7d3db2e-0c4e-4147-a595-616a5304374f,2020-06-23
2d104aff-699f-4080-9be6-688a7cc856a5,c66d2940-7cc7-4b95-8a0f-1caaf2b081b6,2020-09-26
5147c481-b326-4517-9a53-5fc2f763d9d2,9b3f8aa2-3834-42cc-86f5-4fd7364f5477,2025-01-13
fee136cf-659b-4c0b-aebb-a9d9b32633c3,b58e1f87-2855-4418-988f-61885376a776,2023-04-01
02a3288d-13be-4cd9-a48e-0bfb8a6aab5b,6dd43a81-0735-44e7-99e0-56e6476aa4c6,2023-09-21
3adf2c32-7bd4-4c73-ad9a-5e3ed11dd320,3a52c144-447d-4402-bb38-17c2c2db03fb,2022-11-21
6be45231-709d-474c-a9a2-d98e25001cfb,3fe4a7b9-36f0-4d7c-b335-75fec844f2f2,2022-07-10
ae05d711-0f85-4cda-bc9b-26e4e7641dd4,2d09d235-6faa-4b2f-a8af-a253e25bc657,2022-12-14
